_ - id,_ - _id,_ - live,_ - title,_ - username,_ - totalViews,_ - _streamSource,_ - url,_ - status,_ - rating,_ - embedTag,_ - viewersNow,_ - description,_ - isProtected,_ - urlTitleName,_ - currentViewers,_ - createdAtInUStreamTime,_ - oneIfCurrent,_ - vid,_ - lat,_ - lon,_ - type,_ - page,_ - width,_ - author,_ - height,_ - mirrors,_ - upvotes,_ - created,_ - country,_ - visibility,_ - lengthSecs,_ - views_live,_ - views_total,_ - device_name,_ - device_class,_ - comment_count,_ - position_type,_ - position_accuracy,_ - preview,_ - framerate,_ - trail,_ - _es - title,_ - _es - description,_ - _es - broadcaster,_ - _es - tags - tags,_ - creationDate - $date,_ - user - id,_ - user - url,_ - user - userName,_ - imageUrl - small,_ - imageUrl - medium,_ - lastStreamedAt - $date,_ - owner - uid,_ - owner - name,_ - owner - hidden,_ - owner - timezone,_ - owner - unlisted,_ - owner - mostRecent,_ - owner - profile_url,_ - owner - timezone_name_short,_ - owner - avatar - small - size,_ - owner - avatar - small - filename,_ - owner - avatar - large - size,_ - owner - avatar - large - filename,_ - tags - _ - tag,_ - tags - _ - tid,_ - tags - _ - vid,_ - tags - _ - color,_ - tags - _ - source,_ - tags - _ - hidden,_ - tags - _ - created,_ - tags - _ - removed,_ - tags - _ - position
22139662,dccfCjhvCtXpT2tNT,TRUE,efeeffvfewffef,mu46fjewuwu,0,ustream,http://www.ustream.tv/channel/Uf6Uvw5CVAK,live,0,"<object classid=""clsid:d27cdb6e-ae6d-11cf-96b8-444553540000"" width=""320"" height=""260"" id=""utv272581""><param name=""flashvars"" value=""autoplay=false&amp;brand=embed&amp;cid=22139662""/><param name=""allowfullscreen"" value=""true""/><param name=""allowscriptaccess"" value=""always""/><param name=""movie"" value=""http://www.ustream.tv/flash/viewer.swf""/><embed flashvars=""autoplay=false&amp;brand=embed&amp;cid=22139662"" width=""320"" height=""260"" allowfullscreen=""true"" allowscriptaccess=""always"" id=""utv272581"" name=""utv_n_463499"" src=""http://www.ustream.tv/flash/viewer.swf"" type=""application/x-shockwave-flash"" /></object>",4436,,FALSE,Uf6Uvw5CVAK,4436,3/5/12 4:00,1,,,,,,,,,,,,,,,,,,,,,,,,,efeeffvfewffef,,mu46fjewuwu,,2016-03-06T12:00:29.000Z,40545147,http://www.ustream.tv/user/mu46fjewuwu,mu46fjewuwu,http://static-cdn1.ustream.tv/images/defaults/channel_120x90:2.png,http://static-cdn1.ustream.tv/images/defaults/channel_320x180:2.png,2016-03-13T14:09:53.000Z,,,,,,,,,,,,,,,,,,,,,
22164917,rBJDc6Ytt7A8vFeMs,TRUE,bwrbwoiw,cdee0jhc33b,0,ustream,http://www.ustream.tv/channel/UfsnNCwXVu7,live,0,"<object classid=""clsid:d27cdb6e-ae6d-11cf-96b8-444553540000"" width=""320"" height=""260"" id=""utv845921""><param name=""flashvars"" value=""autoplay=false&amp;brand=embed&amp;cid=22164917""/><param name=""allowfullscreen"" value=""true""/><param name=""allowscriptaccess"" value=""always""/><param name=""movie"" value=""http://www.ustream.tv/flash/viewer.swf""/><embed flashvars=""autoplay=false&amp;brand=embed&amp;cid=22164917"" width=""320"" height=""260"" allowfullscreen=""true"" allowscriptaccess=""always"" id=""utv845921"" name=""utv_n_424473"" src=""http://www.ustream.tv/flash/viewer.swf"" type=""application/x-shockwave-flash"" /></object>",4354,,FALSE,UfsnNCwXVu7,4354,3/11/12 7:24,,,,,,,,,,,,,,,,,,,,,,,,,,bwrbwoiw,null,cdee0jhc33b,,2016-03-12T15:24:06.000Z,40590130,http://www.ustream.tv/user/cdee0jhc33b,cdee0jhc33b,http://static-cdn1.ustream.tv/images/defaults/channel_120x90:2.png,http://static-cdn1.ustream.tv/images/defaults/channel_320x180:2.png,2016-03-13T14:13:38.000Z,,,,,,,,,,,,,,,,,,,,,
22164917,p6x6jrX5mwK2gxZpo,TRUE,bwrbwoiw,cdee0jhc33b,0,ustream,http://www.ustream.tv/channel/UfsnNCwXVu7,live,0,"<object classid=""clsid:d27cdb6e-ae6d-11cf-96b8-444553540000"" width=""320"" height=""260"" id=""utv354823""><param name=""flashvars"" value=""autoplay=false&amp;brand=embed&amp;cid=22164917""/><param name=""allowfullscreen"" value=""true""/><param name=""allowscriptaccess"" value=""always""/><param name=""movie"" value=""http://www.ustream.tv/flash/viewer.swf""/><embed flashvars=""autoplay=false&amp;brand=embed&amp;cid=22164917"" width=""320"" height=""260"" allowfullscreen=""true"" allowscriptaccess=""always"" id=""utv354823"" name=""utv_n_398538"" src=""http://www.ustream.tv/flash/viewer.swf"" type=""application/x-shockwave-flash"" /></object>",4044,,FALSE,UfsnNCwXVu7,4044,3/11/12 7:24,1,,,,,,,,,,,,,,,,,,,,,,,,,bwrbwoiw,null,cdee0jhc33b,,2016-03-12T15:24:06.000Z,40590130,http://www.ustream.tv/user/cdee0jhc33b,cdee0jhc33b,http://static-cdn1.ustream.tv/images/defaults/channel_120x90:2.png,http://static-cdn1.ustream.tv/images/defaults/channel_320x180:2.png,2016-03-13T14:13:38.000Z,,,,,,,,,,,,,,,,,,,,,
20201900,h6r7ECHCA6snS7n9m,TRUE,p][],u5v50aarem220mailit,299418,ustream,http://www.ustream.tv/channel/p78,live,0,"<object classid=""clsid:d27cdb6e-ae6d-11cf-96b8-444553540000"" width=""320"" height=""260"" id=""utv319739""><param name=""flashvars"" value=""autoplay=false&amp;brand=embed&amp;cid=20201900""/><param name=""allowfullscreen"" value=""true""/><param name=""allowscriptaccess"" value=""always""/><param name=""movie"" value=""http://www.ustream.tv/flash/viewer.swf""/><embed flashvars=""autoplay=false&amp;brand=embed&amp;cid=20201900"" width=""320"" height=""260"" allowfullscreen=""true"" allowscriptaccess=""always"" id=""utv319739"" name=""utv_n_817010"" src=""http://www.ustream.tv/flash/viewer.swf"" type=""application/x-shockwave-flash"" /></object>",1392,,TRUE,p78,1392,3/15/11 15:30,,,,,,,,,,,,,,,,,,,,,,,,,,p][],null,u5v50aarem220mailit,,2015-03-16T22:30:20.000Z,37030144,http://www.ustream.tv/user/u5v50aarem220mailit,u5v50aarem220mailit,http://static-cdn1.ustream.tv/images/defaults/channel_120x90:2.png,http://static-cdn1.ustream.tv/images/defaults/channel_320x180:2.png,2016-03-13T14:13:14.000Z,,,,,,,,,,,,,,,,,,,,,
20201900,ZehtfpZ3eMgGajTdM,TRUE,p][],u5v50aarem220mailit,299418,ustream,http://www.ustream.tv/channel/p78,live,0,"<object classid=""clsid:d27cdb6e-ae6d-11cf-96b8-444553540000"" width=""320"" height=""260"" id=""utv298246""><param name=""flashvars"" value=""autoplay=false&amp;brand=embed&amp;cid=20201900""/><param name=""allowfullscreen"" value=""true""/><param name=""allowscriptaccess"" value=""always""/><param name=""movie"" value=""http://www.ustream.tv/flash/viewer.swf""/><embed flashvars=""autoplay=false&amp;brand=embed&amp;cid=20201900"" width=""320"" height=""260"" allowfullscreen=""true"" allowscriptaccess=""always"" id=""utv298246"" name=""utv_n_170885"" src=""http://www.ustream.tv/flash/viewer.swf"" type=""application/x-shockwave-flash"" /></object>",1274,,TRUE,p78,1274,3/15/11 15:30,1,,,,,,,,,,,,,,,,,,,,,,,,,p][],null,u5v50aarem220mailit,,2015-03-16T22:30:20.000Z,37030144,http://www.ustream.tv/user/u5v50aarem220mailit,u5v50aarem220mailit,http://static-cdn1.ustream.tv/images/defaults/channel_120x90:2.png,http://static-cdn1.ustream.tv/images/defaults/channel_320x180:2.png,2016-03-13T14:13:14.000Z,,,,,,,,,,,,,,,,,,,,,
17074538,LH8y42rxj2NwtRkbB,TRUE,ISS HD Earth Viewing Experiment,NASAtelevision,67534124,ustream,http://www.ustream.tv/channel/iss-hdev-payload,live,0,"<object classid=""clsid:d27cdb6e-ae6d-11cf-96b8-444553540000"" width=""320"" height=""260"" id=""utv639112""><param name=""flashvars"" value=""autoplay=false&amp;brand=embed&amp;cid=17074538""/><param name=""allowfullscreen"" value=""true""/><param name=""allowscriptaccess"" value=""always""/><param name=""movie"" value=""http://www.ustream.tv/flash/viewer.swf""/><embed flashvars=""autoplay=false&amp;brand=embed&amp;cid=17074538"" width=""320"" height=""260"" allowfullscreen=""true"" allowscriptaccess=""always"" id=""utv639112"" name=""utv_n_765777"" src=""http://www.ustream.tv/flash/viewer.swf"" type=""application/x-shockwave-flash"" /></object>",1183,"***QUICK NOTES ABOUT HDEV VIDEO***
Black Image = International Space Station (ISS) is on the night side of the Earth. 
No Audio = Normal. There is no audio by design. Add your own soundtrack.
For a display of the real time ISS location plus the HDEV imagery, visit here: http://eol.jsc.nasa.gov/HDEV/
The High Definition Earth Viewing (HDEV) experiment aboard the ISS was activated April 30, 2014. It is mounted on the External Payload Facility of the European Space AgencyÍs Columbus module. This experiment includes several commercial HD video cameras aimed at the earth which are enclosed in a pressurized and temperature controlled housing.  Video from these cameras is transmitted back to earth and also streamed live on this channel. While the experiment is operational, views will typically sequence though the different cameras. Between camera switches, a gray and then black color slate will briefly appear. Since the ISS is in darkness during part of each orbit, the images will be dark at those times. During periods of loss of signal with the ground or when HDEV is not operating, a gray color slate or previously recorded video may be seen.  
Analysis of this experiment will be conducted to assess the effects of the space environment on the equipment and video quality which may help decisions about cameras for future missions. High school students helped with the design of some of the HDEV components through the High Schools United with NASA to Create Hardware (HUNCH) program. Student teams will also help operate the experiment.  To learn more about the HDEV experiment, visit here:  http://www.nasa.gov/mission_pages/station/research/experiments/917.html",FALSE,iss-hdev-payload,1183,1/26/10 10:31,1,,,,,,,,,,,,,,,,,,,,,,,,,ISS HD Earth Viewing Experiment,"***QUICK NOTES ABOUT HDEV VIDEO***
Black Image = International Space Station (ISS) is on the night side of the Earth. 
No Audio = Normal. There is no audio by design. Add your own soundtrack.
For a display of the real time ISS location plus the HDEV imagery, visit here: http://eol.jsc.nasa.gov/HDEV/
The High Definition Earth Viewing (HDEV) experiment aboard the ISS was activated April 30, 2014. It is mounted on the External Payload Facility of the European Space AgencyÍs Columbus module. This experiment includes several commercial HD video cameras aimed at the earth which are enclosed in a pressurized and temperature controlled housing.  Video from these cameras is transmitted back to earth and also streamed live on this channel. While the experiment is operational, views will typically sequence though the different cameras. Between camera switches, a gray and then black color slate will briefly appear. Since the ISS is in darkness during part of each orbit, the images will be dark at those times. During periods of loss of signal with the ground or when HDEV is not operating, a gray color slate or previously recorded video may be seen.  
Analysis of this experiment will be conducted to assess the effects of the space environment on the equipment and video quality which may help decisions about cameras for future missions. High school students helped with the design of some of the HDEV components through the High Schools United with NASA to Create Hardware (HUNCH) program. Student teams will also help operate the experiment.  To learn more about the HDEV experiment, visit here:  http://www.nasa.gov/mission_pages/station/research/experiments/917.html",NASAtelevision,,2014-01-27T18:31:39.000Z,796050,http://www.ustream.tv/user/NASAtelevision,NASAtelevision,"http://static-cdn1.ustream.tv/i/channel/picture/1/7/0/7/17074538/17074538,120x90,r:3.jpg","http://static-cdn1.ustream.tv/i/channel/picture/1/7/0/7/17074538/17074538,320x180,r:3.jpg",2016-03-13T07:44:14.000Z,,,,,,,,,,,,,,,,,,,,,
17074538,qbALcAaSmSygdRKkh,TRUE,ISS HD Earth Viewing Experiment,NASAtelevision,67534124,ustream,http://www.ustream.tv/channel/iss-hdev-payload,live,0,"<object classid=""clsid:d27cdb6e-ae6d-11cf-96b8-444553540000"" width=""320"" height=""260"" id=""utv819290""><param name=""flashvars"" value=""autoplay=false&amp;brand=embed&amp;cid=17074538""/><param name=""allowfullscreen"" value=""true""/><param name=""allowscriptaccess"" value=""always""/><param name=""movie"" value=""http://www.ustream.tv/flash/viewer.swf""/><embed flashvars=""autoplay=false&amp;brand=embed&amp;cid=17074538"" width=""320"" height=""260"" allowfullscreen=""true"" allowscriptaccess=""always"" id=""utv819290"" name=""utv_n_246511"" src=""http://www.ustream.tv/flash/viewer.swf"" type=""application/x-shockwave-flash"" /></object>",1179,"***QUICK NOTES ABOUT HDEV VIDEO***
Black Image = International Space Station (ISS) is on the night side of the Earth. 
No Audio = Normal. There is no audio by design. Add your own soundtrack.
For a display of the real time ISS location plus the HDEV imagery, visit here: http://eol.jsc.nasa.gov/HDEV/
The High Definition Earth Viewing (HDEV) experiment aboard the ISS was activated April 30, 2014. It is mounted on the External Payload Facility of the European Space AgencyÍs Columbus module. This experiment includes several commercial HD video cameras aimed at the earth which are enclosed in a pressurized and temperature controlled housing.  Video from these cameras is transmitted back to earth and also streamed live on this channel. While the experiment is operational, views will typically sequence though the different cameras. Between camera switches, a gray and then black color slate will briefly appear. Since the ISS is in darkness during part of each orbit, the images will be dark at those times. During periods of loss of signal with the ground or when HDEV is not operating, a gray color slate or previously recorded video may be seen.  
Analysis of this experiment will be conducted to assess the effects of the space environment on the equipment and video quality which may help decisions about cameras for future missions. High school students helped with the design of some of the HDEV components through the High Schools United with NASA to Create Hardware (HUNCH) program. Student teams will also help operate the experiment.  To learn more about the HDEV experiment, visit here:  http://www.nasa.gov/mission_pages/station/research/experiments/917.html",FALSE,iss-hdev-payload,1179,1/26/10 10:31,,,,,,,,,,,,,,,,,,,,,,,,,,ISS HD Earth Viewing Experiment,"***QUICK NOTES ABOUT HDEV VIDEO***
Black Image = International Space Station (ISS) is on the night side of the Earth. 
No Audio = Normal. There is no audio by design. Add your own soundtrack.
For a display of the real time ISS location plus the HDEV imagery, visit here: http://eol.jsc.nasa.gov/HDEV/
The High Definition Earth Viewing (HDEV) experiment aboard the ISS was activated April 30, 2014. It is mounted on the External Payload Facility of the European Space AgencyÍs Columbus module. This experiment includes several commercial HD video cameras aimed at the earth which are enclosed in a pressurized and temperature controlled housing.  Video from these cameras is transmitted back to earth and also streamed live on this channel. While the experiment is operational, views will typically sequence though the different cameras. Between camera switches, a gray and then black color slate will briefly appear. Since the ISS is in darkness during part of each orbit, the images will be dark at those times. During periods of loss of signal with the ground or when HDEV is not operating, a gray color slate or previously recorded video may be seen.  
Analysis of this experiment will be conducted to assess the effects of the space environment on the equipment and video quality which may help decisions about cameras for future missions. High school students helped with the design of some of the HDEV components through the High Schools United with NASA to Create Hardware (HUNCH) program. Student teams will also help operate the experiment.  To learn more about the HDEV experiment, visit here:  http://www.nasa.gov/mission_pages/station/research/experiments/917.html",NASAtelevision,,2014-01-27T18:31:39.000Z,796050,http://www.ustream.tv/user/NASAtelevision,NASAtelevision,"http://static-cdn1.ustream.tv/i/channel/picture/1/7/0/7/17074538/17074538,120x90,r:3.jpg","http://static-cdn1.ustream.tv/i/channel/picture/1/7/0/7/17074538/17074538,320x180,r:3.jpg",2016-03-13T07:44:14.000Z,,,,,,,,,,,,,,,,,,,,,
